Timestamp,Traffic_volume,Holiday,Temp,Rain_1h,Snow_1h,Clouds_all,Weather_main,weather_description
30/10/2015 22:00,2632,None,282.35,0,0,90,Drizzle,drizzle
30/10/2015 23:00,2144,None,281.69,0,0,90,Rain,moderate rain
31/10/2015 00:00,1314,None,280.42,0,0,90,Drizzle,heavy intensity drizzle
31/10/2015 01:00,1013,None,280.47,0,0,90,Drizzle,heavy intensity drizzle
31/10/2015 02:00,712,None,280.53,0,0,90,Drizzle,heavy intensity drizzle
31/10/2015 03:00,411,None,280.58,0,0,90,Rain,moderate rain
31/10/2015 04:00,566,None,280.56,0,0,90,Rain,moderate rain
31/10/2015 05:00,721,None,280.55,0,0,90,Rain,moderate rain
31/10/2015 06:00,1264,None,280.42,0,0,90,Rain,moderate rain
31/10/2015 07:00,1806,None,280.29,0,0,90,Rain,heavy intensity rain
31/10/2015 08:00,2581,None,280.33,0,0,90,Rain,heavy intensity rain
31/10/2015 09:00,3356,None,280.37,0,0,90,Rain,moderate rain
31/10/2015 10:00,4422,None,280.62,0,0,90,Rain,moderate rain
31/10/2015 11:00,5488,None,280.86,0,0,90,Rain,light rain
31/10/2015 12:00,5017,None,281.16,0,0,90,Rain,light rain
31/10/2015 13:00,4546,None,281.46,0,0,90,Mist,mist
31/10/2015 14:00,4597,None,281.88,0,0,90,Mist,mist
31/10/2015 15:00,4648,None,282.3,0,0,90,Clouds,overcast clouds
31/10/2015 16:00,4376,None,282.69,0,0,90,Clouds,overcast clouds
31/10/2015 17:00,4105,None,283.08,0,0,90,Clouds,overcast clouds
31/10/2015 18:00,3558,None,282.65,0,0,65,Clouds,overcast clouds
31/10/2015 19:00,3012,None,282.22,0,0,40,Clouds,scattered clouds
31/10/2015 20:00,2946,None,282.61,0,0,65,Clouds,scattered clouds
31/10/2015 21:00,2880,None,283,0,0,90,Rain,light rain
31/10/2015 22:00,2448,None,282.88,0,0,90,Rain,light rain
31/10/2015 23:00,2017,None,282.75,0,0,90,Clouds,overcast clouds
01/11/2015 00:00,1825,None,282.81,0,0,75,Clouds,broken clouds
01/11/2015 01:00,779,None,281.44,0,0,1,Clear,sky is clear
01/11/2015 02:00,546,None,281.29,0,0,45.5,Clear,sky is clear
01/11/2015 03:00,314,None,281.15,0,0,90,Clouds,overcast clouds
01/11/2015 04:00,380,None,280.71,0,0,82.5,Clouds,overcast clouds
01/11/2015 05:00,447,None,280.28,0,0,75,Clouds,broken clouds
01/11/2015 06:00,856,None,279.65,0,0,82.5,Clouds,broken clouds
01/11/2015 07:00,1266,None,279.02,0,0,90,Clouds,overcast clouds
01/11/2015 08:00,2078,None,279.26,0,0,65,Clouds,overcast clouds
01/11/2015 09:00,2890,None,279.5,0,0,40,Clouds,scattered clouds
01/11/2015 10:00,3340,None,281.5,0,0,20.5,Clouds,scattered clouds
01/11/2015 11:00,3790,None,283.49,0,0,1,Clear,sky is clear
01/11/2015 12:00,3918,None,284.09,0,0,1,Clear,sky is clear
01/11/2015 13:00,4046,None,284.68,0,0,1,Clear,sky is clear
01/11/2015 14:00,4206,None,285.16,0,0,1,Clear,sky is clear
01/11/2015 15:00,4365,None,285.65,0,0,1,Clear,sky is clear
01/11/2015 16:00,4496,None,285.44,0,0,1,Clear,sky is clear
01/11/2015 17:00,4628,None,285.22,0,0,1,Clear,sky is clear
01/11/2015 18:00,3822,None,284.5,0,0,1,Clear,sky is clear
01/11/2015 19:00,3017,None,283.77,0,0,1,Clear,sky is clear
01/11/2015 20:00,2375,None,283.46,0,0,38,Clear,sky is clear
01/11/2015 21:00,1733,None,283.15,0,0,75,Clouds,broken clouds
01/11/2015 22:00,1306,None,282.69,0,0,38,Clouds,broken clouds
01/11/2015 23:00,878,None,282.23,0,0,1,Clear,sky is clear
02/11/2015 00:00,432,None,280.59,0,0,1,Clear,sky is clear
02/11/2015 01:00,288,None,280.37,0,0,40,Clouds,scattered clouds
02/11/2015 02:00,492,None,280.34,0,0,27,Clouds,scattered clouds
02/11/2015 03:00,696,None,280.32,0,0,14,Clouds,scattered clouds
02/11/2015 04:00,900,None,280.29,0,0,1,Clear,sky is clear
02/11/2015 05:00,3538,None,280.15,0,0,1,Clear,sky is clear
02/11/2015 06:00,6177,None,280.01,0,0,1,Clear,sky is clear
02/11/2015 07:00,6532,None,280.15,0,0,75,Mist,mist
02/11/2015 08:00,5847,None,281.89,0,0,75,Mist,mist
02/11/2015 09:00,5162,None,283.62,0,0,75,Mist,mist
02/11/2015 10:00,4477,None,285.36,0,0,75,Clouds,broken clouds
02/11/2015 11:00,4567,None,287.47,0,0,38,Clouds,broken clouds
02/11/2015 12:00,4657,None,289.58,0,0,1,Clear,sky is clear
02/11/2015 13:00,4690,None,292.8,0,0,1,Clear,sky is clear
02/11/2015 14:00,5204,None,293.04,0,0,1,Clear,sky is clear
02/11/2015 15:00,5717,None,293.29,0,0,1,Clear,sky is clear
02/11/2015 16:00,5958,None,292.14,0,0,10.5,Clear,sky is clear
02/11/2015 17:00,6198,None,291,0,0,20,Haze,haze
02/11/2015 18:00,4556,None,288.09,0,0,10.5,Haze,haze
02/11/2015 19:00,2915,None,285.17,0,0,1,Clear,sky is clear
02/11/2015 20:00,2512,None,283.84,0,0,1,Clear,sky is clear
02/11/2015 21:00,2108,None,282.51,0,0,1,Clear,sky is clear
02/11/2015 22:00,1540,None,281.68,0,0,1,Clear,sky is clear
02/11/2015 23:00,972,None,280.86,0,0,1,Clear,sky is clear
03/11/2015 00:00,486,None,280.15,0,0,1,Clear,sky is clear
03/11/2015 01:00,302,None,279.87,0,0,1,Mist,mist
03/11/2015 02:00,229,None,279.79,0,0,90,Mist,mist
03/11/2015 03:00,560,None,279.76,0,0,45.5,Mist,mist
03/11/2015 04:00,891,None,279.73,0,0,1,Mist,mist
03/11/2015 05:00,3500,None,279.4,0,0,1,Mist,mist
03/11/2015 06:00,6110,None,279.08,0,0,1,Mist,mist
03/11/2015 07:00,5914,None,279.76,0,0,1,Mist,mist
03/11/2015 08:00,5719,None,280.43,0,0,1,Mist,mist
03/11/2015 09:00,5054,None,283.03,0,0,20.5,Mist,mist
03/11/2015 10:00,4389,None,285.64,0,0,40,Fog,fog
03/11/2015 11:00,4716,None,287.9,0,0,20.5,Fog,fog
03/11/2015 12:00,5042,None,290.15,0,0,1,Clear,sky is clear
03/11/2015 13:00,5344,None,291.85,0,0,1,Clear,sky is clear
03/11/2015 14:00,5646,None,293.55,0,0,1,Clear,sky is clear
03/11/2015 15:00,6097,None,293.85,0,0,3,Clear,sky is clear
03/11/2015 16:00,6548,None,294.15,0,0,5,Clear,sky is clear
03/11/2015 17:00,5497,None,292.38,0,0,5,Clear,sky is clear
03/11/2015 18:00,4446,None,290.62,0,0,5,Clear,sky is clear
03/11/2015 19:00,3543,None,290.03,0,0,3,Clear,sky is clear
03/11/2015 20:00,2640,None,289.44,0,0,1,Clear,sky is clear
03/11/2015 21:00,2112,None,288.86,0,0,1,Clear,sky is clear
03/11/2015 22:00,1584,None,288.29,0,0,1,Clear,sky is clear
03/11/2015 23:00,994,None,287.14,0,0,1,Haze,haze
04/11/2015 00:00,665,None,287.14,0,0,1,Haze,haze
04/11/2015 01:00,336,None,287.15,0,0,1,Mist,mist
04/11/2015 02:00,352,None,287.01,0,0,1,Mist,mist
04/11/2015 03:00,367,None,286.87,0,0,1,Mist,mist
04/11/2015 04:00,1696,None,286.44,0,0,1,Mist,mist
04/11/2015 05:00,3025,None,286.01,0,0,1,Mist,mist
04/11/2015 06:00,4747,None,285.62,0,0,1,Mist,mist
04/11/2015 07:00,6469,None,285.22,0,0,1,Mist,mist
04/11/2015 08:00,6098,None,286.23,0,0,75,Mist,mist
04/11/2015 09:00,5683,None,286.92,0,0,80,Mist,mist
04/11/2015 10:00,5267,None,287.6,0,0,85,Mist,mist
04/11/2015 11:00,4852,None,288.29,0,0,90,Mist,mist
04/11/2015 12:00,5028,None,288.44,0,0,90,Haze,haze
04/11/2015 13:00,5127,None,288.44,0,0,90,Haze,haze
04/11/2015 14:00,5226,None,288.44,0,0,90,Haze,haze
04/11/2015 15:00,5948,None,288.46,0,0,90,Haze,haze
04/11/2015 16:00,6670,None,288.48,0,0,90,Haze,haze
04/11/2015 17:00,5596,None,288.53,0,0,90,Haze,haze
04/11/2015 18:00,4523,None,288.58,0,0,90,Clouds,overcast clouds
04/11/2015 19:00,3653,None,288.6,0,0,90,Clouds,overcast clouds
04/11/2015 20:00,2783,None,288.62,0,0,90,Haze,haze
04/11/2015 21:00,2242,None,288.88,0,0,90,Haze,haze
04/11/2015 22:00,1702,None,289.15,0,0,90,Clouds,overcast clouds
04/11/2015 23:00,1012,None,289.51,0,0,90,Clouds,overcast clouds
05/11/2015 00:00,685,None,289.48,0,0,65,Clouds,overcast clouds
05/11/2015 01:00,358,None,289.44,0,0,40,Clouds,scattered clouds
05/11/2015 02:00,365,None,289.48,0,0,20.5,Clouds,scattered clouds
05/11/2015 03:00,372,None,289.51,0,0,1,Clear,sky is clear
05/11/2015 04:00,1656,None,289.2,0,0,1,Clear,sky is clear
05/11/2015 05:00,2940,None,288.88,0,0,1,Haze,haze
05/11/2015 06:00,4764,None,288.54,0,0,38,Haze,haze
05/11/2015 07:00,6588,None,288.21,0,0,75,Mist,mist
05/11/2015 08:00,5946,None,288.44,0,0,82.5,Mist,mist
05/11/2015 09:00,5304,None,288.68,0,0,90,Clouds,overcast clouds
05/11/2015 10:00,5059,None,289.15,0,0,90,Clouds,overcast clouds
05/11/2015 11:00,4814,None,289.62,0,0,90,Clouds,overcast clouds
05/11/2015 12:00,5039,None,290.99,0,0,90,Clouds,overcast clouds
05/11/2015 13:00,5204,None,290.9,0,0,90,Clouds,overcast clouds
05/11/2015 14:00,5370,None,290.8,0,0,90,Rain,moderate rain
05/11/2015 15:00,6056,None,288.78,0,0,90,Rain,moderate rain
05/11/2015 16:00,6743,None,286.76,0,0,90,Clouds,overcast clouds
05/11/2015 17:00,5741,None,284.76,0,0,90,Clouds,overcast clouds
05/11/2015 18:00,4739,None,282.76,0,0,90,Clouds,overcast clouds
05/11/2015 19:00,3777,None,281.86,0,0,90,Clouds,overcast clouds
05/11/2015 20:00,2815,None,280.95,0,0,90,Clouds,overcast clouds
05/11/2015 21:00,3377,None,280.3,0,0,90,Clouds,overcast clouds
05/11/2015 22:00,3939,None,279.65,0,0,90,Clouds,overcast clouds
05/11/2015 23:00,1319,None,278.87,0,0,90,Clouds,overcast clouds
06/11/2015 00:00,850,None,278.68,0,0,90,Clouds,overcast clouds
06/11/2015 01:00,381,None,278.48,0,0,90,Clouds,overcast clouds
06/11/2015 02:00,387,None,278.45,0,0,90,Clouds,overcast clouds
06/11/2015 03:00,393,None,278.42,0,0,90,Clouds,overcast clouds
06/11/2015 04:00,1550,None,278.43,0,0,90,Clouds,overcast clouds
06/11/2015 05:00,2708,None,278.44,0,0,90,Clouds,overcast clouds
06/11/2015 06:00,4758,None,278.48,0,0,90,Clouds,overcast clouds
06/11/2015 07:00,6809,None,278.51,0,0,90,Clouds,overcast clouds
06/11/2015 08:00,5948,None,278.54,0,0,90,Clouds,overcast clouds
06/11/2015 09:00,5087,None,278.58,0,0,90,Clouds,overcast clouds
06/11/2015 10:00,5133,None,279.18,0,0,82.5,Clouds,overcast clouds
06/11/2015 11:00,5179,None,279.79,0,0,75,Clouds,broken clouds
06/11/2015 12:00,5475,None,280.69,0,0,90,Clouds,overcast clouds
06/11/2015 13:00,5226,None,280.73,0,0,90,Clouds,overcast clouds
06/11/2015 14:00,5549,None,280.55,0,0,90,Clouds,overcast clouds
06/11/2015 15:00,5872,None,280.37,0,0,90,Drizzle,light intensity drizzle
06/11/2015 16:00,5950,None,280.15,0,0,90,Drizzle,light intensity drizzle
06/11/2015 17:00,6028,None,279.94,0,0,90,Clouds,overcast clouds
06/11/2015 18:00,4772,None,279.34,0,0,45.5,Clouds,overcast clouds
06/11/2015 19:00,3515,None,278.73,0,0,1,Clear,sky is clear
06/11/2015 20:00,3200,None,277.88,0,0,38,Clear,sky is clear
06/11/2015 21:00,2884,None,277.02,0,0,75,Clouds,broken clouds
06/11/2015 22:00,2298,None,277.05,0,0,57.5,Clouds,broken clouds
06/11/2015 23:00,1713,None,277.08,0,0,40,Clouds,scattered clouds
07/11/2015 00:00,1100,None,276.81,0,0,75,Clouds,broken clouds
07/11/2015 01:00,639,None,276.49,0,0,40,Clouds,scattered clouds
07/11/2015 02:00,551,None,276.07,0,0,27,Clouds,scattered clouds
07/11/2015 03:00,464,None,275.64,0,0,14,Clouds,scattered clouds
07/11/2015 04:00,376,None,275.22,0,0,1,Clear,sky is clear
07/11/2015 05:00,816,None,274.48,0,0,1,Clear,sky is clear
07/11/2015 06:00,1256,None,273.75,0,0,1,Clear,sky is clear
07/11/2015 07:00,2152,None,273.48,0,0,3,Clear,sky is clear
07/11/2015 08:00,3047,None,273.22,0,0,5,Clear,sky is clear
07/11/2015 09:00,3536,None,274.85,0,0,5,Clear,sky is clear
07/11/2015 10:00,4024,None,276.48,0,0,5,Clear,sky is clear
07/11/2015 11:00,4352,None,278.32,0,0,3,Clear,sky is clear
07/11/2015 12:00,4680,None,280.15,0,0,1,Clear,sky is clear
07/11/2015 13:00,4585,None,280.97,0,0,20.5,Clear,sky is clear
07/11/2015 14:00,4490,None,281.79,0,0,40,Clouds,scattered clouds
07/11/2015 15:00,4516,None,282.24,0,0,20.5,Clouds,scattered clouds
07/11/2015 16:00,4542,None,282.68,0,0,1,Clear,sky is clear
07/11/2015 17:00,4376,None,281.05,0,0,1,Clear,sky is clear
07/11/2015 18:00,4209,None,279.42,0,0,1,Clear,sky is clear
07/11/2015 19:00,3502,None,278.42,0,0,1,Clear,sky is clear
07/11/2015 20:00,2794,None,277.42,0,0,1,Clear,sky is clear
07/11/2015 21:00,3198,None,277.15,0,0,1,Clear,sky is clear
07/11/2015 22:00,3601,None,276.88,0,0,1,Clear,sky is clear
07/11/2015 23:00,1999,None,276.95,0,0,1,Clear,sky is clear
08/11/2015 00:00,1370,None,277.23,0,0,1,Clear,sky is clear
08/11/2015 01:00,741,None,277.5,0,0,1,Clear,sky is clear
08/11/2015 02:00,589,None,277.28,0,0,1,Clear,sky is clear
08/11/2015 03:00,446,None,277.53,0,0,1,Clear,sky is clear
08/11/2015 04:00,304,None,277.79,0,0,1,Clear,sky is clear
08/11/2015 05:00,553,None,277.79,0,0,1,Clear,sky is clear
08/11/2015 06:00,802,None,277.79,0,0,1,Clear,sky is clear
08/11/2015 07:00,1492,None,277.97,0,0,3,Clear,sky is clear
08/11/2015 08:00,2181,None,278.15,0,0,5,Clear,sky is clear
08/11/2015 09:00,3159,None,281.86,0,0,1,Clear,sky is clear
08/11/2015 10:00,3518,None,283.27,0,0,1,Clear,sky is clear
08/11/2015 11:00,3876,None,284.67,0,0,1,Clear,sky is clear
08/11/2015 12:00,4235,None,286.08,0,0,1,Clear,sky is clear
08/11/2015 13:00,3966,None,288.28,0,0,1,Clear,sky is clear
08/11/2015 14:00,3950,None,288.35,0,0,3,Clear,sky is clear
08/11/2015 15:00,3933,None,288.41,0,0,5,Clear,sky is clear
08/11/2015 16:00,3924,None,287.58,0,0,3,Clear,sky is clear
08/11/2015 17:00,3914,None,286.75,0,0,1,Clear,sky is clear
08/11/2015 18:00,3418,None,285.35,0,0,1,Clear,sky is clear
08/11/2015 19:00,2922,None,283.94,0,0,1,Clear,sky is clear
08/11/2015 20:00,2426,None,283.41,0,0,3,Clear,sky is clear
08/11/2015 21:00,1931,None,282.88,0,0,5,Clear,sky is clear
08/11/2015 22:00,1390,None,282.15,0,0,3,Clear,sky is clear
08/11/2015 23:00,850,None,281.43,0,0,1,Clear,sky is clear
09/11/2015 00:00,465,None,281,0,0,1,Clear,sky is clear
09/11/2015 01:00,299,None,280.57,0,0,1,Clear,sky is clear
09/11/2015 02:00,314,None,280.36,0,0,1,Clear,sky is clear
09/11/2015 03:00,329,None,280.15,0,0,1,Clear,sky is clear
09/11/2015 04:00,1587,None,279.95,0,0,1,Clear,sky is clear
09/11/2015 05:00,2845,None,279.75,0,0,1,Clear,sky is clear
09/11/2015 06:00,4680,None,279.45,0,0,3,Clear,sky is clear
09/11/2015 07:00,6514,None,279.15,0,0,5,Clear,sky is clear
09/11/2015 08:00,5722,None,279.83,0,0,3,Clear,sky is clear
09/11/2015 09:00,4930,None,280.51,0,0,1,Clear,sky is clear
09/11/2015 10:00,4720,None,282.36,0,0,1,Clear,sky is clear
09/11/2015 11:00,4510,None,284.22,0,0,1,Clear,sky is clear
09/11/2015 12:00,4587,None,287.36,0,0,1,Clear,sky is clear
09/11/2015 13:00,4842,None,288.22,0,0,1,Clear,sky is clear
09/11/2015 14:00,5096,None,289.08,0,0,1,Clear,sky is clear
09/11/2015 15:00,5708,None,289.32,0,0,3,Clear,sky is clear
09/11/2015 16:00,6319,None,289.55,0,0,5,Clear,sky is clear
09/11/2015 17:00,5324,None,287.52,0,0,5,Clear,sky is clear
09/11/2015 18:00,4329,None,285.49,0,0,5,Clear,sky is clear
09/11/2015 19:00,3388,None,284.64,0,0,5,Clear,sky is clear
09/11/2015 20:00,2446,None,283.79,0,0,5,Clear,sky is clear
09/11/2015 21:00,1937,None,282.97,0,0,3,Clear,sky is clear
09/11/2015 22:00,1428,None,282.15,0,0,1,Clear,sky is clear
09/11/2015 23:00,931,None,281.01,0,0,1,Clear,sky is clear
10/11/2015 00:00,471,None,280.02,0,0,1,Clear,sky is clear
10/11/2015 01:00,317,None,279.68,0,0,1,Clear,sky is clear
10/11/2015 02:00,310,None,279.35,0,0,1,Clear,sky is clear
10/11/2015 03:00,303,None,279.01,0,0,1,Clear,sky is clear
10/11/2015 04:00,1630,None,278.35,0,0,1,Clear,sky is clear
10/11/2015 05:00,2956,None,277.68,0,0,1,Clear,sky is clear
10/11/2015 06:00,4730,None,277.58,0,0,1,Clear,sky is clear
10/11/2015 07:00,6504,None,277.48,0,0,1,Clear,sky is clear
10/11/2015 08:00,5840,None,278.28,0,0,1,Clear,sky is clear
10/11/2015 09:00,5176,None,279.08,0,0,1,Clear,sky is clear
10/11/2015 10:00,4950,None,281.79,0,0,20.5,Clear,sky is clear
10/11/2015 11:00,4724,None,284.5,0,0,40,Clouds,scattered clouds
10/11/2015 12:00,5030,None,287.68,0,0,40,Clouds,scattered clouds
10/11/2015 13:00,5086,None,288.12,0,0,20.5,Clouds,scattered clouds
10/11/2015 14:00,5142,None,288.55,0,0,1,Clear,sky is clear
10/11/2015 15:00,5830,None,288.35,0,0,38,Clear,sky is clear
10/11/2015 16:00,6517,None,288.15,0,0,75,Clouds,broken clouds
10/11/2015 17:00,5582,None,286.65,0,0,38,Clouds,broken clouds
10/11/2015 18:00,4646,None,285.15,0,0,1,Clear,sky is clear
10/11/2015 19:00,3693,None,284.73,0,0,45.5,Clear,sky is clear
10/11/2015 20:00,2740,None,284.3,0,0,90,Clouds,overcast clouds
10/11/2015 21:00,2930,None,284.09,0,0,82.5,Clouds,overcast clouds
10/11/2015 22:00,3119,None,283.88,0,0,75,Clouds,broken clouds
10/11/2015 23:00,1839,None,283.62,0,0,75,Clouds,broken clouds
11/11/2015 00:00,559,Veterans Day,283.35,0,0,75,Clouds,broken clouds
11/11/2015 01:00,355,Veterans Day,280.94,0,0,1,Clear,sky is clear
11/11/2015 02:00,530,Veterans Day,280.3,0,0,14,Clear,sky is clear
11/11/2015 03:00,706,Veterans Day,279.66,0,0,27,Clear,sky is clear
11/11/2015 04:00,881,Veterans Day,279.02,0,0,40,Clouds,scattered clouds
11/11/2015 05:00,3465,Veterans Day,278.39,0,0,20.5,Clouds,scattered clouds
11/11/2015 06:00,6049,Veterans Day,277.76,0,0,1,Clear,sky is clear
11/11/2015 07:00,5729,Veterans Day,277.19,0,0,1,Clear,sky is clear
11/11/2015 08:00,5409,Veterans Day,276.62,0,0,1,Mist,mist
11/11/2015 09:00,4980,Veterans Day,279.06,0,0,38,Mist,mist
11/11/2015 10:00,4551,Veterans Day,281.51,0,0,75,Clouds,broken clouds
11/11/2015 11:00,4664,Veterans Day,282.65,0,0,75,Clouds,broken clouds
11/11/2015 12:00,4776,Veterans Day,283.79,0,0,75,Clouds,broken clouds
11/11/2015 13:00,4972,Veterans Day,284.18,0,0,82.5,Clouds,broken clouds
11/11/2015 14:00,5167,Veterans Day,284.58,0,0,90,Rain,light rain
11/11/2015 15:00,5238,Veterans Day,284.33,0,0,90,Rain,light rain
11/11/2015 16:00,5310,Veterans Day,284.08,0,0,90,Rain,light rain
11/11/2015 17:00,4422,Veterans Day,282.9,0,0,90,Rain,light rain
11/11/2015 18:00,3533,Veterans Day,281.72,0,0,90,Thunderstorm,proximity thunderstorm
11/11/2015 19:00,2936,Veterans Day,281.57,0,0,90,Thunderstorm,proximity thunderstorm
11/11/2015 20:00,2340,Veterans Day,281.42,0,0,90,Rain,heavy intensity rain
11/11/2015 21:00,1885,Veterans Day,281.36,0,0,90,Rain,heavy intensity rain
11/11/2015 22:00,1430,Veterans Day,281.29,0,0,90,Rain,heavy intensity rain
11/11/2015 23:00,956,Veterans Day,280.72,0,0,90,Rain,moderate rain
12/11/2015 00:00,624,Veterans Day,280.4,0,0,90,Rain,moderate rain
12/11/2015 01:00,293,None,280.08,0,0,90,Rain,moderate rain
12/11/2015 02:00,253,None,280.15,0,0,90,Rain,heavy intensity rain
12/11/2015 03:00,562,None,280.08,0,0,90,Rain,heavy intensity rain
12/11/2015 04:00,872,None,280.01,0,0,90,Rain,moderate rain
12/11/2015 05:00,3296,None,279.45,0,0,90,Rain,moderate rain
12/11/2015 06:00,5719,None,278.89,0,0,90,Rain,moderate rain
12/11/2015 07:00,5754,None,278.56,0,0,90,Rain,moderate rain
12/11/2015 08:00,5789,None,278.22,0,0,90,Drizzle,light intensity drizzle
12/11/2015 09:00,5238,None,277.68,0,0,90,Drizzle,light intensity drizzle
12/11/2015 10:00,4688,None,277.15,0,0,90,Clouds,overcast clouds
12/11/2015 11:00,5066,None,277.33,0,0,82.5,Clouds,overcast clouds
12/11/2015 12:00,5445,None,277.51,0,0,75,Clouds,broken clouds
12/11/2015 13:00,5472,None,277.8,0,0,82.5,Clouds,broken clouds
12/11/2015 14:00,5500,None,278.09,0,0,90,Clouds,overcast clouds
12/11/2015 15:00,6147,None,278.02,0,0,90,Clouds,overcast clouds
12/11/2015 16:00,6794,None,277.95,0,0,90,Clouds,overcast clouds
12/11/2015 17:00,5724,None,277.88,0,0,90,Clouds,overcast clouds
12/11/2015 18:00,4655,None,277.8,0,0,90,Clouds,overcast clouds
12/11/2015 19:00,3790,None,277.11,0,0,90,Clouds,overcast clouds
12/11/2015 20:00,2924,None,276.42,0,0,90,Clouds,overcast clouds
12/11/2015 21:00,2350,None,276.43,0,0,90,Clouds,overcast clouds
12/11/2015 22:00,1775,None,276.44,0,0,90,Clouds,overcast clouds
12/11/2015 23:00,1130,None,276.43,0,0,90,Clouds,overcast clouds
13/11/2015 00:00,485,None,276.42,0,0,90,Clouds,overcast clouds
13/11/2015 01:00,371,None,276.12,0,0,82.5,Clouds,overcast clouds
13/11/2015 02:00,257,None,275.82,0,0,75,Clouds,broken clouds
13/11/2015 03:00,567,None,275.35,0,0,38,Clouds,broken clouds
13/11/2015 04:00,877,None,274.87,0,0,1,Clear,sky is clear
13/11/2015 05:00,3402,None,274.44,0,0,1,Clear,sky is clear
13/11/2015 06:00,5927,None,274.01,0,0,1,Clear,sky is clear
13/11/2015 07:00,5764,None,273.64,0,0,1,Clear,sky is clear
13/11/2015 08:00,5600,None,273.28,0,0,1,Clear,sky is clear
13/11/2015 09:00,5043,None,274.08,0,0,1,Clear,sky is clear
13/11/2015 10:00,4486,None,274.87,0,0,1,Clear,sky is clear
13/11/2015 11:00,4723,None,276.36,0,0,20.5,Clear,sky is clear
13/11/2015 12:00,4960,None,277.86,0,0,40,Clouds,scattered clouds
13/11/2015 13:00,5093,None,278.71,0,0,20.5,Clouds,scattered clouds
13/11/2015 14:00,5226,None,279.55,0,0,1,Clear,sky is clear
13/11/2015 15:00,5730,None,279.62,0,0,1,Clear,sky is clear
13/11/2015 16:00,6235,None,279.69,0,0,1,Clear,sky is clear
13/11/2015 17:00,5263,None,277.99,0,0,3,Clear,sky is clear
13/11/2015 18:00,4291,None,276.29,0,0,5,Clear,sky is clear
13/11/2015 19:00,3452,None,274.96,0,0,3,Clear,sky is clear
13/11/2015 20:00,2612,None,273.63,0,0,1,Clear,sky is clear
13/11/2015 21:00,2275,None,273.29,0,0,1,Clear,sky is clear
13/11/2015 22:00,1938,None,272.95,0,0,1,Clear,sky is clear
13/11/2015 23:00,1054,None,273.29,0,0,1,Clear,sky is clear
14/11/2015 00:00,886,None,273.11,0,0,1,Clear,sky is clear
14/11/2015 01:00,717,None,272.93,0,0,1,Clear,sky is clear
14/11/2015 02:00,609,None,273.41,0,0,1,Clear,sky is clear
14/11/2015 03:00,427,None,273.36,0,0,1,Clear,sky is clear
14/11/2015 04:00,425,None,274.65,0,0,1,Clear,sky is clear
14/11/2015 05:00,864,None,274.65,0,0,1,Clear,sky is clear
14/11/2015 06:00,1302,None,274.65,0,0,1,Clear,sky is clear
14/11/2015 07:00,2279,None,274.68,0,0,1,Clear,sky is clear
14/11/2015 08:00,3256,None,274.72,0,0,1,Clear,sky is clear
14/11/2015 09:00,3831,None,276.08,0,0,1,Clear,sky is clear
14/11/2015 10:00,4406,None,277.43,0,0,1,Clear,sky is clear
14/11/2015 11:00,4738,None,279.44,0,0,1,Clear,sky is clear
14/11/2015 12:00,5069,None,281.44,0,0,1,Clear,sky is clear
14/11/2015 13:00,4864,None,284.55,0,0,1,Clear,sky is clear
14/11/2015 14:00,5050,None,285.15,0,0,1,Clear,sky is clear
14/11/2015 15:00,5186,None,285.51,0,0,1,Clear,sky is clear
14/11/2015 16:00,5322,None,285.87,0,0,1,Clear,sky is clear
14/11/2015 17:00,4991,None,284.48,0,0,1,Clear,sky is clear
14/11/2015 18:00,4660,None,283.09,0,0,1,Clear,sky is clear
14/11/2015 19:00,3798,None,281.76,0,0,3,Clear,sky is clear
14/11/2015 20:00,2937,None,280.43,0,0,5,Clear,sky is clear
14/11/2015 21:00,3031,None,280.5,0,0,3,Clear,sky is clear
14/11/2015 22:00,3125,None,280.58,0,0,1,Clear,sky is clear
14/11/2015 23:00,2262,None,279.5,0,0,1,Clear,sky is clear
15/11/2015 00:00,1398,None,278.43,0,0,1,Mist,mist
15/11/2015 01:00,1038,None,278.18,0,0,1,Mist,mist
15/11/2015 02:00,678,None,277.94,0,0,1,Mist,mist
15/11/2015 03:00,374,None,277.29,0,0,1,Mist,mist
15/11/2015 04:00,304,None,276.72,0,0,1,Mist,mist
15/11/2015 05:00,486,None,277.01,0,0,1,Mist,mist
15/11/2015 06:00,842,None,277.15,0,0,5,Mist,mist
15/11/2015 07:00,1218,None,277.01,0,0,1,Mist,mist
15/11/2015 08:00,2033,None,279.22,0,0,5,Clear,sky is clear
15/11/2015 09:00,2969,None,281.08,0,0,1,Clear,sky is clear
15/11/2015 10:00,3652,None,282.38,0,0,1,Clear,sky is clear
15/11/2015 11:00,4334,None,283.69,0,0,1,Clear,sky is clear
15/11/2015 12:00,4674,None,286.65,0,0,1,Clear,sky is clear
15/11/2015 13:00,4658,None,287.53,0,0,3,Clear,sky is clear
15/11/2015 14:00,4642,None,288.42,0,0,5,Clear,sky is clear
15/11/2015 15:00,4684,None,288.93,0,0,3,Clear,sky is clear
15/11/2015 16:00,4727,None,289.44,0,0,1,Clear,sky is clear
15/11/2015 17:00,4194,None,287.48,0,0,1,Clear,sky is clear
15/11/2015 18:00,3661,None,285.51,0,0,1,Clear,sky is clear
15/11/2015 19:00,3072,None,284.47,0,0,1,Clear,sky is clear
